,Compound,myY,Fit,AbsResidual
135149,Cs1O3Pd1,0.0,0.056521305441856386,0.056521305441856386
33350,As1F3Pt1,0.0,0.056447356939315796,0.056447356939315796
230140,N8Pd4S24,1.3129,1.2565515792369844,0.056348420763015605
90343,Br8K4Zn2,3.8905999999999996,3.8342725825309754,0.056327417469024255
162147,Ga1N1O3,0.0,0.05632191836833954,0.05632191836833954
230521,O3Pb1Te1,0.0,0.05630767643451691,0.05630767643451691
7289,Ag1K2Rh1,0.056299999999999996,0.0,0.056299999999999996
167960,Ge6La8S24,2.0413,2.0975892615318297,0.05628926153182956
14738,Al1Ca1Cl2,0.0,0.05626385509967804,0.05626385509967804
86978,Br1Cd1Te2,0.0,0.0562539952993393,0.0562539952993393
86977,Br1Cd1Te2,0.0,0.0562539952993393,0.0562539952993393
245043,Sb2Se1Te2,0.0,0.05622167706489563,0.05622167706489563
245042,Sb2Se1Te2,0.0,0.05622167706489563,0.05622167706489563
118745,C8N12Rb4,4.5197,4.5759174519777295,0.056217451977729205
228243,Ni1Ru1Sn1,0.0562,0.0,0.0562
199459,La2Li2O8Ti2,2.9612999999999996,2.9051096481084824,0.05619035189151722
205110,Li1Na2Se1,0.0,0.056120887994766236,0.056120887994766236
155131,Fe2S8Yb4,0.0,0.056073780059814456,0.056073780059814456
155130,Fe2S8Yb4,0.0,0.056073780059814456,0.056073780059814456
15102,Al2Ca1P2,0.0,0.05601900339126587,0.05601900339126587
15103,Al2Ca1P2,0.0,0.05601900339126587,0.05601900339126587
19448,Al1F3Zr1,0.0,0.055999283790588376,0.055999283790588376
19449,Al1F3Zr1,0.0,0.055999283790588376,0.055999283790588376
92705,Br2Tl1Zn1,0.0,0.055979016423225406,0.055979016423225406
124627,Co1O3Pb1,0.0,0.05591876208782196,0.05591876208782196
124626,Co1O3Pb1,0.0,0.05591876208782196,0.05591876208782196
31426,As1Cd1Se2,0.0,0.055857959985733036,0.055857959985733036
31427,As1Cd1Se2,0.0,0.055857959985733036,0.055857959985733036
147190,F4,0.05120000000000001,0.10702922821044922,0.05582922821044921
135020,Cs3I9Sb2,1.5479,1.4920983749628067,0.055801625037193325
196206,K1Ni1Te2,0.0,0.05573416471481323,0.05573416471481323
159467,Ga1K2Te1,0.0,0.055705133080482486,0.055705133080482486
159468,Ga1K2Te1,0.0,0.055705133080482486,0.055705133080482486
116793,Cl1Na2P1,0.0,0.05570184648036957,0.05570184648036957
112457,C2H8N4O2,5.0814,5.137043619155884,0.05564361915588378
117759,Cl24P16Se4,0.67,0.6143866175413132,0.055613382458686855
4072,Ag1Cl1Se2,0.0,0.05559503197669983,0.05559503197669983
4073,Ag1Cl1Se2,0.0,0.05559503197669983,0.05559503197669983
50681,Ba1Cu1Te2,0.0,0.05558955430984497,0.05558955430984497
5629,Ag2Ga2S4,1.5027,1.5582757115364074,0.0555757115364075
199135,K1Te1Zn1,0.0,0.05556873917579651,0.05556873917579651
25461,Al2O6Pr2,3.9033,3.9587591350078584,0.05545913500785815
155807,F3Hf1Zn1,0.0,0.05541646003723145,0.05541646003723145
76865,Bi2Fe2O6,1.8976,1.9530117225646972,0.055411722564697286
145317,Cu1Te2Y1,0.0,0.055394549369812016,0.055394549369812016
49731,Ba1Co1Se2,0.0,0.055377568602561954,0.055377568602561954
166366,Ge1Hg1Se2,0.0,0.05534305930137634,0.05534305930137634
166365,Ge1Hg1Se2,0.0,0.05534305930137634,0.05534305930137634
76866,Bi2Fe2O6,1.8977,1.9530117225646972,0.0553117225646973
40300,Au1Br2Li1,0.0,0.055294308066368106,0.055294308066368106
206840,Li1P2Sr1,0.0,0.05528061389923096,0.05528061389923096
142083,Cu1O3Sb1,0.0,0.05527075409889221,0.05527075409889221
149475,Fe4K2S6,0.6445,0.6997697496414185,0.05526974964141851
211177,Mg2Pt1Se1,0.0553,5.422890186309815e-05,0.0552457710981369
145997,Dy16O24,3.9277000000000006,3.9828909963369368,0.05519099633693614
136692,Cu2Gd6S14Si2,1.6249,1.5697793596982956,0.05512064030170438
74587,Bi1Br1F3,0.0,0.05511299729347229,0.05511299729347229
58208,Ba1Si1Te2,0.0,0.05510149419307709,0.05510149419307709
58207,Ba1Si1Te2,0.0,0.05510149419307709,0.05510149419307709
156929,F1O3Tl1,0.0,0.055081774592399595,0.055081774592399595
8462,Ag1Na2Se1,0.0,0.05507903575897217,0.05507903575897217
141117,Cu8Na4S6,0.3043,0.35937548041343687,0.05507548041343685
204809,Li8Mo10O34,3.0228,3.0778593754768373,0.05505937547683715
155548,F3Ga1N1,0.0,0.05505657732486725,0.05505657732486725
124836,Co2O12Ta4,3.0626,3.0075453048944474,0.05505469510555283
156241,F3K1Se1,0.0,0.0550428831577301,0.0550428831577301
40485,Au1Br2Sr1,0.0,0.055034666657447814,0.055034666657447814
231025,O3Pt1Tc1,0.0,0.05496400475502014,0.05496400475502014
4909,Ag1Cu1Se2,0.0,0.05495962262153625,0.05495962262153625
87233,Br2Cl1Pd1,0.0,0.054908132553100585,0.054908132553100585
88129,Br1Cu1Te2,0.0,0.05488622188568115,0.05488622188568115
48011,Ba2Br1Te1,0.0,0.05485445141792297,0.05485445141792297
89506,Br2Hf1Te1,0.0,0.05483144521713257,0.05483144521713257
83274,B4Li4P8,0.0,0.054808439016342164,0.054808439016342164
82168,Bi1Se2Zn1,0.0,0.05474763691425324,0.05474763691425324
112458,C2H8N4O2,5.0823,5.137043619155884,0.054743619155884105
63999,Be1Ca1Te2,0.0,0.05472736954689026,0.05472736954689026
236421,Pb1Si1Te2,0.0,0.05472627401351929,0.05472627401351929
205865,Li6O8Sb2,3.0613,3.1159965354204178,0.054696535420417636
103343,C4Cd1Hg1N4S4,2.4806,2.535247174501419,0.054647174501419205
164050,Ga4S4,1.8238,1.7691543823480607,0.05464561765193943
25449,Al1O3Pd1,0.0,0.05462658047676087,0.05462658047676087
112978,Cl2Co1Te1,0.0,0.05457563817501068,0.05457563817501068
147013,Eu4Na4O16Ti4,0.2072,0.2617618137598038,0.05456181375980379
76868,Bi2Fe2O6,1.8985000000000003,1.9530117225646972,0.05451172256469694
184239,Hg1Te2V1,0.0,0.05448470890522003,0.05448470890522003
45818,Au4P4Pb2,0.0,0.0544781357049942,0.0544781357049942
45820,Au4P4Pb2,0.0,0.0544781357049942,0.0544781357049942
63611,Be1Br2Se1,0.0,0.05447211027145386,0.05447211027145386
141149,Cu4Na4Se12Zr4,0.4212,0.3667779994010925,0.054422000598907505
118697,C2Ni2O6,3.0963,3.041880964040756,0.0544190359592438
7504,Ag2La2P4,0.0,0.054418976902961734,0.054418976902961734
72323,Be1Sr1Te2,0.0,0.05428751289844513,0.05428751289844513
149681,Fe2La2O2P2,0.0,0.05428258299827576,0.05428258299827576
155835,F3Hg1Pd1,0.0,0.05425957679748535,0.05425957679748535
155834,F3Hg1Pd1,0.0,0.05425957679748535,0.05425957679748535
108522,Cd1Ni1O3,0.0,0.05425464689731598,0.05425464689731598
108521,Cd1Ni1O3,0.0,0.05425464689731598,0.05425464689731598
230408,O4Pb2,0.1384,0.19263804018497468,0.05423804018497469
76871,Bi2Fe2O6,1.8988,1.9530117225646972,0.054211722564697196
106436,Cd1Hg2Te1,0.0,0.05421082556247711,0.05421082556247711
78701,Bi1K1Pb1,0.0542,0.0,0.0542
184268,Hg2Te1Zn1,0.0,0.05419548809528351,0.05419548809528351
184269,Hg2Te1Zn1,0.0,0.05419548809528351,0.05419548809528351
230576,O3Pb1Tl1,0.0,0.05417467296123505,0.05417467296123505
181946,Hg2Na1P1,0.0626,0.008450944423675538,0.05414905557632446
18056,Al2Cu2S4,2.1048,2.050652229785919,0.054147770214080904
26667,Al1P1Sr1,0.0,0.054128660559654235,0.054128660559654235
26666,Al1P1Sr1,0.0,0.054128660559654235,0.054128660559654235
212698,Mg4Te8,1.1082,1.162308868765831,0.054108868765830875
141903,Cu1N1O3,0.0,0.054102915525436404,0.054102915525436404
66922,Be4Ge2O14Pr4,3.8464999999999994,3.900598911643028,0.054098911643028824
20848,Al1Hg1Sb1,0.0541,1.6433000564575195e-06,0.05409835669994355
29200,As1Au1O3,0.0,0.054087030291557314,0.054087030291557314
124835,Co2O12Ta4,3.0616,3.0075453048944474,0.0540546951055525
4126,Ag1Cl1Te2,0.0,0.05403280138969421,0.05403280138969421
4127,Ag1Cl1Te2,0.0,0.05403280138969421,0.05403280138969421
80109,Bi4Nb4O16,2.9589,2.9048899936676027,0.054010006332397165
148788,Fe4H6O18P6,2.4691,2.5231059259176254,0.05400592591762532
13556,Al1Bi1Mg1,0.054000000000000006,0.0,0.054000000000000006
145256,Cu4Te2,0.0,0.05399938762187958,0.05399938762187958
92447,Br1Se1Zn2,0.0,0.053981859087944034,0.053981859087944034
92448,Br1Se1Zn2,0.0,0.053981859087944034,0.053981859087944034
223085,Na1Te1Zn1,0.0,0.0539752858877182,0.0539752858877182
76084,Bi4Cr4O12,1.4147,1.468663272857666,0.053963272857666
25462,Al2O6Pr2,3.9048,3.9587591350078584,0.05395913500785854
50771,Ba4Er2Ga2Se10,1.6886,1.6346486294269562,0.05395137057304389
80674,Bi12O20Si1,2.4246,2.478541271686554,0.05394127168655416
147033,Eu6O14Os2,0.0,0.0539018851518631,0.0539018851518631
223581,Nb1Ni2Y1,0.0539,0.0,0.0539
116172,Cl1Li1Se1,0.0,0.05389969408512116,0.05389969408512116
145999,Dy16O24,3.929,3.9828909963369368,0.05389099633693695
200055,La4Mn4O12,0.0,0.05388435661792755,0.05388435661792755
200053,La4Mn4O12,0.0,0.05388435661792755,0.05388435661792755
200064,La4Mn4O12,0.0,0.05388435661792755,0.05388435661792755
103621,C6Co2H6K2O12,3.7112,3.6573181980848313,0.05388180191516856
155752,F3Hf1Mg1,0.0,0.05387778341770172,0.05387778341770172
124833,Co2O12Ta4,3.0614,3.0075453048944474,0.05385469510555252
169833,Ge1Na1Te2,0.0,0.05381205141544342,0.05381205141544342
42682,Au1Ga1O3,0.0,0.053796713948249815,0.053796713948249815
42683,Au1Ga1O3,0.0,0.053796713948249815,0.053796713948249815
125154,Co2Pd4Se4,0.0,0.053792331814765934,0.053792331814765934
103620,C6Co2H6K2O12,3.7111,3.6573181980848313,0.05378180191516879
78347,Bi2I6,2.4097,2.3559220558404923,0.05377794415950765
61451,B12Cl1Cs3H12,4.9436,4.997275471687317,0.0536754716873169
16356,Al1Cl1Te2,0.0,0.053659772276878355,0.053659772276878355
116661,Cl14Mo4O4Tl2,1.9465,1.892851055264473,0.05364894473552684
93119,B1Se2Si1,0.0,0.053596231341362,0.053596231341362
185547,H4O10S2Zn2,4.8567,4.803125047683716,0.05357495231628384
90440,Br1La1Pd1,0.0536,3.450930118560791e-05,0.053565490698814396
147641,Fe2Ga1Ta1,0.0535,0.0,0.0535
69055,Be1Mg1Se2,0.0,0.05337931573390961,0.05337931573390961
145626,C2Yb1,0.18789999999999998,0.13454080998897552,0.05335919001102446
98349,Ca4K12P4,0.0,0.0533563095331192,0.0533563095331192
15912,Al6C6Ho2,0.0,0.05334644973278046,0.05334644973278046
195636,K2Na1Rh1,0.0533,0.0,0.0533
60799,B16Ca2H8O30,5.5115,5.458224424123764,0.05327557587623577
26401,Al2P5Pd1,0.0,0.05323525309562683,0.05323525309562683
136464,Cu2Ga2S4,1.1386,1.0853772288560868,0.05322277114391327
221487,Na2P1Tl1,0.0,0.053222654461860655,0.053222654461860655
66347,Be6F24Li12,7.5787,7.525484392046929,0.053215607953071675
53138,Ba6In4O22Zn10,2.2896,2.2364075815677644,0.053192418432235655
226705,Ni1O3Sb1,0.0,0.05316568672657013,0.05316568672657013
226706,Ni1O3Sb1,0.0,0.05316568672657013,0.05316568672657013
234052,O3Te1Y1,0.0,0.0531591135263443,0.0531591135263443
234053,O3Te1Y1,0.0,0.0531591135263443,0.0531591135263443
190905,I1O3Os1,0.0,0.053149253726005555,0.053149253726005555
36231,As1Mg1Se2,0.0,0.053143776059150695,0.053143776059150695
21073,Al2H28N2O28Se2,3.5315,3.5846399664878845,0.05313996648788466
181379,Hg1Li1Te1,0.0,0.053138846158981325,0.053138846158981325
91239,Br2Na1Pb1,0.0,0.053122413158416745,0.053122413158416745
140233,Cu1Mg1Se2,0.0,0.053092833757400516,0.053092833757400516
92445,Br1Se1Zn1,0.0,0.053061063289642336,0.053061063289642336
223669,Nb1O3Rh1,0.0,0.053017241954803465,0.053017241954803465
223668,Nb1O3Rh1,0.0,0.053017241954803465,0.053017241954803465
40149,Au1Br1Cd1,0.0539,0.0008851909637451172,0.053014809036254884
158442,Ga2Hg1Te1,0.0,0.05296794295310974,0.05296794295310974
61661,B2Cl2P2,0.0,0.052965204119682315,0.052965204119682315
61666,B2Cl2P2,0.0,0.052965204119682315,0.052965204119682315
61657,B2Cl2P2,0.0,0.052965204119682315,0.052965204119682315
61658,B2Cl2P2,0.0,0.052965204119682315,0.052965204119682315
231654,O3Sb1V1,0.0,0.05295260548591614,0.05295260548591614
68639,Be1La1Se2,0.0,0.05294493675231934,0.05294493675231934
25287,Al16O24,4.826200000000001,4.879140821695327,0.052940821695326434
103006,Ca1Te2Zn1,0.0,0.0529306948184967,0.0529306948184967
32691,As2Cu1P6,0.0,0.05292357385158539,0.05292357385158539
219349,Mo1Se2Si1,0.0,0.05291042745113373,0.05291042745113373
196409,K1O3Ru1,0.0,0.05286277174949646,0.05286277174949646
84948,B1O3Rh1,0.0,0.05281347274780274,0.05281347274780274
178977,Hf1Rh2W1,0.0528,0.0,0.0528
100496,Ca1O3Pd1,0.0,0.0527838933467865,0.0527838933467865
40801,Au1Ca1Se2,0.0,0.05275869607925415,0.05275869607925415
76876,Bi2Fe2O6,1.9003,1.9530117225646972,0.05271172256469714
16142,Al6Cl2Na8O24Si6,4.6988,4.751510636210441,0.05271063621044103
91976,Br2Pd1Se1,0.0,0.05268803417682648,0.05268803417682648
246452,Se2Sn1Sr1,0.0,0.05268803417682648,0.05268803417682648
214129,Mn1O3P1,0.0,0.05264804720878601,0.05264804720878601
170590,Ge1N1O3,0.0,0.05262011110782623,0.05262011110782623
5633,Ag2Ga2S4,1.5056999999999998,1.5582757115364074,0.05257571153640761
87145,Br1Cl1Mg2,0.0548,0.0022326970100402833,0.05256730298995972
115004,Cl24Hf4Te24,1.0195,1.0720467787981034,0.05254677879810332
183044,Hg2P2Pb2,0.0,0.05253082513809204,0.05253082513809204
183047,Hg2P2Pb2,0.0,0.05253082513809204,0.05253082513809204
183045,Hg2P2Pb2,0.0,0.05253082513809204,0.05253082513809204
150693,Fe1Mo1O6Sr2,1.5267,1.4742209136486053,0.052479086351394644
33203,As1Fe1Se2,0.0,0.052417437434196475,0.052417437434196475
33204,As1Fe1Se2,0.0,0.052417437434196475,0.052417437434196475
124853,Co1O3Tl1,0.0,0.05241524636745453,0.05241524636745453
154466,Fe1Se2Te1,0.0,0.052385119199752805,0.052385119199752805
77124,Bi1F3Ge1,0.0,0.052364304065704345,0.052364304065704345
117283,Cl2O24Pb10V6,2.8267000000000007,2.7743840330839156,0.05231596691608509
198155,K1Sb1Se2,0.0,0.05230843186378479,0.05230843186378479
198156,K1Sb1Se2,0.0,0.05230843186378479,0.05230843186378479
199110,K1Te2V1,0.0,0.0522925466299057,0.0522925466299057
199109,K1Te2V1,0.0,0.0522925466299057,0.0522925466299057
142538,Cu1Pb1Se2,0.0,0.052290903329849245,0.052290903329849245
32717,As8Cu4P16,0.0,0.052290903329849245,0.052290903329849245
142537,Cu1Pb1Se2,0.0,0.052290903329849245,0.052290903329849245
118037,Cl1Sc1Se1,0.6911,0.7433867675065994,0.05228676750659933
3036,Ag1Br2Sr1,0.0,0.05227666139602661,0.05227666139602661
3035,Ag1Br2Sr1,0.0,0.05227666139602661,0.05227666139602661
159410,Ga1K2Se1,0.0,0.05224927306175232,0.05224927306175232
85234,B2O6Tl6,1.3733,1.3210527497529985,0.0522472502470015
63666,Be1Br2Te1,0.0,0.05215067505836487,0.05215067505836487
116379,Cl1Mg1Se2,0.0,0.05209973275661468,0.05209973275661468
126537,Co1Se2Sr1,0.0,0.0520991849899292,0.0520991849899292
148767,Fe4H4Mo4O28Se4,2.1488,2.2008739566802977,0.052073956680297684
28912,Ar2,8.3342,8.282127661108971,0.052072338891028025
118077,Cl1Sc1Te2,0.0,0.05205043375492096,0.05205043375492096
233909,O38Ta12Th4,3.4385,3.490525433421135,0.05202543342113497
91680,Br1O3Sb1,0.0,0.05202140212059021,0.05202140212059021
148994,Fe1I1O3,0.0,0.052012090086936955,0.052012090086936955
70622,Be1Pb1Se2,0.0,0.052006612420082095,0.052006612420082095
86976,Br1Cd1Te1,0.0,0.05195512235164643,0.05195512235164643
204908,Li1Mo1Se2,0.0,0.05193595051765442,0.05193595051765442
65475,Be1Cr1V2,0.0519,0.0,0.0519
33320,As1F6N1O2,3.1945999999999994,3.2464997571706773,0.05189975717067785
135017,Cs4Ir1O4,1.0837,1.1355718290805816,0.05187182908058152
20872,Al2Hg1Se1,0.0,0.05186747968196869,0.05186747968196869
118647,C2Na4O6,3.8588,3.910623041987419,0.05182304198741905
24531,Al1Nb1Se2,0.0,0.05181270301342011,0.05181270301342011
76877,Bi2Fe2O6,1.9012,1.9530117225646972,0.05181172256469724
124253,Co1Nb1Zn2,0.0518,0.0,0.0518
6597,Ag2Hg1P4,0.0,0.0517781937122345,0.0517781937122345
4297,Ag1Co1O3,0.0,0.051769429445266725,0.051769429445266725
4298,Ag1Co1O3,0.0,0.051769429445266725,0.051769429445266725
220162,Na1Ni1O2,1.1071,1.0553612577915192,0.05173874220848074
19733,Al1Ga1Te2,0.0,0.05172944247722626,0.05172944247722626
171958,Ge1Pt1Se2,0.0,0.05170534074306488,0.05170534074306488
158274,Ga1Hg1O3,0.0,0.051674665808677675,0.051674665808677675
6676,Ag1Hg2Se1,0.0,0.05164618194103241,0.05164618194103241
167449,Ge4K6Nb6O26,2.6202999999999994,2.6719160580635073,0.051616058063507886
157118,F3Rb1Si1,0.934,0.9855938583612442,0.051593858361244194
190707,In16Te12,0.087,0.035428453683853146,0.05157154631614685
136901,Cu4Ge8O26Sc4,1.6515,1.7030411344766616,0.05154113447666164
157325,F3Ti1Zn1,0.0,0.05148842513561249,0.05148842513561249
204829,Li2Mo4O16Y2,3.2283,3.279783156514168,0.051483156514168016
206753,Li8P8Sb8,0.0,0.05140735566616059,0.05140735566616059
6977,Ag1In1Se2,0.0,0.051379967331886295,0.051379967331886295
157214,F3Se1Si1,0.0,0.051342171430587766,0.051342171430587766
80573,Bi2O8P2,3.8710999999999998,3.8197666251659395,0.05133337483406031
100873,Ca1O3Te1,0.0,0.05130766212940216,0.05130766212940216
93983,Ca1Cd1P2,0.0,0.051274248361587525,0.051274248361587525
93984,Ca1Cd1P2,0.0,0.051274248361587525,0.051274248361587525
124657,Co1O6Re1Sr2,0.0,0.05126000642776489,0.05126000642776489
207989,Li1Si1Te2,0.0,0.051247407793998716,0.051247407793998716
45650,Au1Pb1Se2,0.0,0.051236452460289,0.051236452460289
45651,Au1Pb1Se2,0.0,0.051236452460289,0.051236452460289
114316,Cl1Ga1Se2,0.0,0.05119756102561951,0.05119756102561951
150692,Fe1Mo1O6Sr2,1.5254,1.4742209136486053,0.05117908635139479
2821,Ag1Br1K1,0.0,0.051174554824829105,0.051174554824829105
2822,Ag1Br1K1,0.0,0.051174554824829105,0.051174554824829105
155726,F3Ge1Tc1,0.0,0.051174007058143615,0.051174007058143615
155725,F3Ge1Tc1,0.0,0.051174007058143615,0.051174007058143615
60773,B4Ca2H16,5.1387,5.189871333837509,0.051171333837508826
89665,Br2Hg1Te1,0.0,0.051142236590385436,0.051142236590385436
33574,As1Ga1O3,0.0,0.05113456785678864,0.05113456785678864
77541,Bi1Ga1Te2,0.0,0.051100058555603026,0.051100058555603026
37232,As1O3Sn1,0.0,0.05109841525554657,0.05109841525554657
111213,Ce4Ge6O18,2.464,2.4129210138320922,0.051078986167907736
116877,Cl1Na1Se1,0.0,0.051056784987449644,0.051056784987449644
230895,O28P8Si4,5.4705,5.521553373932838,0.05105337393283804
51422,Ba1F3Ti1,0.0,0.05104363858699799,0.05104363858699799
156468,F3Mn1Ni1,0.0,0.05102501451969147,0.05102501451969147
156030,F3In1S1,0.0,0.0509926962852478,0.0509926962852478
156031,F3In1S1,0.0,0.0509926962852478,0.0509926962852478
197285,K6P6Se18,1.3384,1.287432473897934,0.05096752610206612
76883,Bi2Fe2O6,1.9021,1.9530117225646972,0.05091172256469734
16146,Al6Cl2Na8O24Si6,4.7006,4.751510636210441,0.05091063621044167
111583,Ce8O64Se16,1.742,1.792907189130783,0.05090718913078307
128549,Cr3F18Mn3Na3,3.3972,3.3463258534669875,0.0508741465330127
155789,F3Hf1Se1,0.0,0.050857945680618286,0.050857945680618286
219874,Na10Nb2O10,2.5966,2.5457544350624084,0.050845564937591625
8885,Ag1O3Pb1,0.0,0.050842608213424685,0.050842608213424685
118146,Cl1Se2Te1,0.0,0.05082179307937622,0.05082179307937622
18246,Al1Cu1Te2,0.0,0.050779615044593815,0.050779615044593815
18247,Al1Cu1Te2,0.0,0.050779615044593815,0.050779615044593815
18244,Al1Cu1Te2,0.0,0.050779615044593815,0.050779615044593815
124687,Co4O20Se8,2.6542,2.704923382997513,0.05072338299751289
144380,Cu6Se6,0.0,0.0507067620754242,0.0507067620754242
144377,Cu6Se6,0.0,0.0507067620754242,0.0507067620754242
144379,Cu6Se6,0.0,0.0507067620754242,0.0507067620754242
144391,Cu6Se6,0.0,0.0507067620754242,0.0507067620754242
73961,B2Hf1Ni1,0.0507,0.0,0.0507
197306,K12P4Sn2,0.0,0.05069087684154511,0.05069087684154511
110997,Ce2Cr1N3,0.0,0.05066239297389984,0.05066239297389984
56092,Ba6O24Si6Zn6,4.0044,3.9537848657369614,0.050615134263038986
154978,Fe2Sn1Ti1,0.0506,0.0,0.0506
53767,Ba1K1Te1,0.0,0.05059666097164154,0.05059666097164154
62847,B4Cu8Se8,0.0,0.05059392213821411,0.05059392213821411
185449,H8O32P8Zr4,4.3841,4.333520286083221,0.05057971391677896
82946,B3La3O15Si3,5.1471,5.197612372636795,0.050512372636794645
174604,Hf1In1O3,0.0,0.05050134956836701,0.05050134956836701
174605,Hf1In1O3,0.0,0.05050134956836701,0.05050134956836701
8145,Ag1Mn1Se2,0.0,0.05042849659919739,0.05042849659919739
8144,Ag1Mn1Se2,0.0,0.05042849659919739,0.05042849659919739
136461,Cu2Ga2S4,1.1358,1.0853772288560868,0.050422771143913137
136460,Cu2Ga2S4,1.1358,1.0853772288560868,0.050422771143913137
914,Ag6As2S6,1.4015,1.3510873448848724,0.0504126551151276
86043,B4P4Se4,0.0,0.05036112129688263,0.05036112129688263
49616,Ba2Co2O14P4,3.9793,3.9289874678850176,0.05031253211498221
46206,Au2Se1Si1,0.0,0.05029922366142273,0.05029922366142273
184649,H1Li1Pd1,0.0,0.050258141160011295,0.050258141160011295
104486,Cd1Cs1N3O6,2.4059,2.355663509964943,0.050236490035056924
116103,Cl1Li2P1,0.0,0.050230205059051514,0.050230205059051514
134516,Cr3Te4,0.0,0.05022801399230957,0.05022801399230957
128562,Cr1F3O1,0.0,0.05021870195865631,0.05021870195865631
136151,Cu1F3Pt1,0.0,0.05015461325645447,0.05015461325645447
45137,Au1Na2Se1,0.0,0.05013818025588989,0.05013818025588989
66346,Be6F24Li12,7.5756,7.525484392046929,0.050115607953070906
50612,Ba1Cu2Se1,0.0542,0.004084696173667908,0.05011530382633209
118204,Cl1Se2Zn1,0.0,0.05011188745498657,0.05011188745498657
177314,Hf1Ni1Sn1,0.05,0.0,0.05
3869,Ag1Cl1K1,0.0,0.049956321716308594,0.049956321716308594
22648,Al2Li1N1,0.0,0.049951939582824706,0.049951939582824706
86904,Br1Cd1O3,0.0,0.04994317531585694,0.04994317531585694
86905,Br1Cd1O3,0.0,0.04994317531585694,0.04994317531585694
55967,Ba8O20Ru6,0.0,0.04991250038146973,0.04991250038146973
167528,Ge1K1Re1,0.0499,0.0,0.0499
55886,Ba2O4Pb1,1.2155,1.1656387424468995,0.04986125755310056
9492,Ag2P2Pb2,0.0,0.049841290712356566,0.049841290712356566
9496,Ag2P2Pb2,0.0,0.049841290712356566,0.049841290712356566
232061,O6Si3,5.6254,5.575563716888428,0.0498362831115724
60073,B1Br2Hg1,0.0,0.04982923984527588,0.04982923984527588
154310,Fe2Se2,0.0,0.049803494811058044,0.049803494811058044
154298,Fe2Se2,0.0,0.049803494811058044,0.049803494811058044
154317,Fe2Se2,0.0,0.049803494811058044,0.049803494811058044
154323,Fe2Se2,0.0,0.049803494811058044,0.049803494811058044
154322,Fe2Se2,0.0,0.049803494811058044,0.049803494811058044
154312,Fe2Se2,0.0,0.049803494811058044,0.049803494811058044
154296,Fe2Se2,0.0,0.049803494811058044,0.049803494811058044
